<trainsetNo>1</trainsetNo><version>version1</version><modversion>test</modversion><file>logWordPrior</file>
0	-2.6390574
1	-2.6390574
2	-2.6390574
3	-2.6390574
4	-2.6390574
5	-2.6390574
6	-2.6390574
7	-2.6390574
8	-2.6390574
9	-2.6390574
10	-2.6390574
11	-2.6390574
12	-2.6390574
13	-2.6390574
14	-2.6390574
15	-2.6390574
16	-2.6390574
17	-2.6390574
18	-2.6390574
19	-2.6390574
20	-2.6390574
21	-2.6390574
22	-2.6390574
23	-2.6390574
24	-2.6390574
25	-2.6390574
26	-2.6390574
27	-2.6390574
28	-2.6390574
29	-2.6390574
30	-2.6390574
31	-2.6390574
32	-2.6390574
33	-2.6390574
34	-2.6390574
35	-2.6390574
36	-2.6390574
37	-2.6390574
38	-2.6390574
39	-2.6390574
40	-2.6390574
41	-2.6390574
42	-2.6390574
43	-2.6390574
44	-2.6390574
45	-2.6390574
46	-2.6390574
47	-2.6390574
48	-2.6390574
49	-2.6390574
50	-2.6390574
51	-2.6390574
52	-2.6390574
53	-2.6390574
54	-2.6390574
55	-2.6390574
56	-2.6390574
57	-2.6390574
58	-2.6390574
59	-2.6390574
60	-2.6390574
61	-2.6390574
62	-2.6390574
63	-2.6390574
64	-2.6390574
65	-2.6390574
66	-2.6390574
67	-2.6390574
68	-2.6390574
69	-2.6390574
70	-2.6390574
71	-2.6390574
72	-2.6390574
73	-2.6390574
74	-2.6390574
75	-2.6390574
76	-2.6390574
77	-2.6390574
78	-2.6390574
79	-2.6390574
80	-2.6390574
81	-2.6390574
82	-2.6390574
83	-2.6390574
84	-2.6390574
85	-2.6390574
86	-2.6390574
87	-2.6390574
88	-2.6390574
89	-2.6390574
90	-2.6390574
91	-2.6390574
92	-2.6390574
93	-2.6390574
94	-2.6390574
95	-2.6390574
96	-2.6390574
97	-2.6390574
98	-2.6390574
99	-2.6390574
100	-2.6390574
101	-2.6390574
102	-2.6390574
103	-2.6390574
104	-2.6390574
105	-2.6390574
106	-2.6390574
107	-2.6390574
108	-2.6390574
109	-2.6390574
110	-2.6390574
111	-2.6390574
112	-2.6390574
113	-2.6390574
114	-2.6390574
115	-2.6390574
116	-2.6390574
117	-2.6390574
118	-2.6390574
119	-2.6390574
120	-2.6390574
121	-2.6390574
122	-2.6390574
123	-2.6390574
124	-2.6390574
125	-2.6390574
126	-2.6390574
127	-2.6390574
128	-2.6390574
129	-2.6390574
130	-2.6390574
131	-2.6390574
132	-2.6390574
133	-2.6390574
134	-2.6390574
135	-2.6390574
136	-2.6390574
137	-2.6390574
138	-2.6390574
139	-2.6390574
140	-2.6390574
141	-2.6390574
142	-2.6390574
143	-2.6390574
144	-2.6390574
145	-2.6390574
146	-2.6390574
147	-2.6390574
148	-2.6390574
149	-2.6390574
150	-2.6390574
151	-2.6390574
152	-2.6390574
153	-2.6390574
154	-2.6390574
155	-2.6390574
156	-2.6390574
157	-2.6390574
158	-2.6390574
159	-2.6390574
160	-2.6390574
161	-2.6390574
162	-2.6390574
163	-2.6390574
164	-2.6390574
165	-2.6390574
166	-2.6390574
167	-2.6390574
168	-2.6390574
169	-2.6390574
170	-2.6390574
171	-2.6390574
172	-2.6390574
173	-2.6390574
174	-2.6390574
175	-2.6390574
176	-2.6390574
177	-2.6390574
178	-2.6390574
